time_entry_id,engagement_id,entry_date,hours,billable
828,73,2024-08-30,15.1,True
829,31,2024-09-12,6.4,True
830,154,2023-08-24,10.5,True
831,156,2024-07-26,2.1,True
832,150,2023-06-20,2.8,True
833,38,2023-06-17,5.5,True
834,100,2024-11-15,4.9,True
835,65,2023-01-10,6.0,True
836,169,2023-09-05,10.6,True
837,75,2024-03-16,1.4,False
838,92,2023-10-17,9.8,True
839,100,2024-08-14,5.0,True
840,168,2023-06-26,4.3,True
841,155,2024-01-22,1.8,True
842,181,2023-03-29,7.0,True
843,95,2023-05-28,0.9,False
844,181,2023-05-02,7.8,True
845,192,2024-06-02,1.7,True
846,116,2023-05-22,5.1,True
847,150,2024-04-13,4.6,True
848,201,2023-08-30,11.2,False
849,185,2024-01-31,4.4,False
850,61,2024-09-03,3.0,True
851,158,2024-08-27,3.5,True
852,99,2023-01-08,12.1,True
853,33,2024-07-02,7.2,True
854,82,2024-10-30,3.8,True
855,216,2024-04-12,4.2,True
856,211,2023-05-12,1.7,True
857,174,2024-04-10,6.5,True
858,218,2024-03-21,1.4,True
859,126,2024-04-08,8.4,True
860,167,2023-10-28,5.4,True
861,37,2024-01-03,26.3,True
862,66,2024-04-01,,True
863,38,2023-11-21,,True
864,207,2024-06-25,17.4,True
865,136,2024-05-11,11.4,True
866,206,2023-08-01,3.0,True
867,92,2024-03-03,5.8,True
868,89,2024-06-13,5.0,True
869,149,2023-12-09,6.0,True
870,125,2024-05-15,3.0,True
871,82,2023-03-30,4.7,True
872,70,2023-09-28,1.6,True
873,113,2024-05-06,5.4,True
874,17,2024-09-18,6.8,True
875,42,2024-03-28,4.2,True
876,10,2024-04-09,1.6,False
877,35,2023-08-28,9.9,True
878,44,2024-05-05,,True
879,17,2023-09-07,3.0,True
880,13,2023-02-06,4.1,True
881,181,2023-06-22,1.7,True
882,41,2024-03-03,2.4,True
883,123,2024-11-04,3.4,True
884,22,2023-12-14,11.7,False
885,209,2024-08-25,3.2,True
886,53,2024-06-28,7.8,True
887,165,2024-01-28,3.4,False
888,142,2024-07-17,5.9,True
889,170,2023-10-09,4.5,True
890,139,2023-11-06,9.1,True
891,112,2024-05-30,3.4,True
892,170,2024-03-23,1.6,True
893,180,2024-01-05,1.9,True
894,84,2023-10-31,3.4,True
895,208,2024-11-14,2.1,True
896,218,2023-02-15,6.6,True
897,159,2023-02-08,3.6,False
898,205,2023-12-02,26.1,True
899,24,2023-01-25,1.5,True
900,119,2023-08-27,5.7,False
901,144,2024-02-03,2.2,False
902,205,2023-10-11,3.5,True
903,27,2023-05-23,5.5,True
904,178,2023-07-19,1.0,True
905,17,2024-02-28,5.8,True
906,79,2024-10-27,18.8,True
907,153,2024-06-30,3.6,True
908,65,2024-01-19,5.9,True
909,184,2023-04-07,10.1,True
910,205,2023-06-19,4.4,True
911,35,2023-11-05,3.3,True
912,57,2023-06-22,1.0,True
913,17,2024-04-27,7.8,True
914,157,2023-09-14,4.6,False
915,196,2024-08-06,2.4,False
916,133,2023-07-08,5.4,True
917,30,2023-12-14,3.3,True
918,39,2024-05-15,3.4,False
919,8,2023-05-25,7.6,False
920,108,2024-06-17,1.9,False
921,159,2024-02-15,10.3,True
922,34,2024-03-29,1.9,True
923,187,2023-11-15,3.1,True
924,56,2024-10-16,19.0,True
925,114,2024-06-24,10.9,True
926,147,2023-05-15,5.3,True
927,119,2024-01-24,2.6,True
928,106,2024-09-24,3.4,True
929,75,2023-07-15,5.2,True
930,95,2024-01-11,5.1,True
931,53,2024-06-12,4.6,True
932,65,2023-07-11,4.8,True
933,167,2023-12-29,4.3,False
934,195,2024-01-23,1.8,True
935,187,2023-05-05,,True
936,73,2023-05-05,9.4,True
937,71,2024-01-30,1.9,True
938,13,2023-05-06,4.3,True
939,61,2024-10-25,2.8,True
940,129,2024-01-02,5.4,False
941,59,2024-05-08,3.8,True
942,162,2023-10-05,13.9,False
943,12,2023-07-29,7.1,True
944,91,2023-12-07,2.0,True
945,62,2024-05-12,7.9,True
946,109,2023-10-06,2.9,True
947,6,2023-07-17,3.3,False
948,93,2023-04-11,6.2,True
949,174,2024-01-15,3.5,True
950,189,2024-04-20,9.3,True
951,57,2024-01-04,2.9,False
952,95,2023-06-28,3.2,True
953,152,2023-06-23,3.1,True
954,103,2023-09-21,3.3,True
955,120,2023-09-01,10.7,True
956,76,2023-05-23,7.7,True
957,185,2024-10-21,16.4,True
958,139,2023-08-19,24.2,True
959,212,2023-06-25,2.4,True
960,172,2024-02-29,5.2,True
961,81,2024-07-14,2.2,True
962,73,2023-11-22,2.9,True
963,20,2024-04-12,3.2,True
964,137,2023-03-08,2.4,False
965,165,2024-01-08,2.4,True
966,78,2023-02-16,4.5,True
967,5,2023-04-07,2.1,False
968,182,2024-02-19,8.9,True
969,50,2023-05-24,2.6,True
970,129,2023-01-26,35.4,True
971,12,2023-05-06,3.6,True
972,14,2024-06-24,5.2,True
973,198,2024-02-15,2.0,True
974,148,2023-09-25,16.4,True
975,2,2024-11-12,10.8,True
976,23,2023-09-28,6.1,False
977,109,2024-09-06,1.9,True
978,150,2023-08-30,5.7,False
979,94,2023-01-18,2.3,True
980,193,2023-03-19,13.8,False
981,144,2023-07-11,8.7,True
982,136,2023-05-11,5.3,False
983,64,2023-04-21,0.9,True
984,151,2023-09-26,2.5,True
985,193,2024-11-13,8.0,True
986,11,2023-05-21,11.6,True
987,162,2023-06-14,10.8,True
988,194,2024-11-27,1.6,False
989,96,2023-05-21,6.1,True
990,169,2024-08-04,10.1,False
991,79,2024-03-10,1.6,True
992,43,2024-10-11,4.9,True
993,180,2024-01-25,6.0,False
994,69,2024-02-20,4.0,True
995,167,2023-06-08,1.4,True
996,70,2024-02-07,3.9,True
997,88,2024-04-14,3.9,True
998,151,2024-11-21,4.5,True
999,76,2023-03-09,3.3,True
1000,178,2023-04-20,3.6,True
1001,9,2023-01-14,4.8,True
1002,3,2024-07-07,68.5,True
1003,18,2023-02-27,4.0,True
1004,57,2024-10-02,,True
1005,12,2023-09-13,5.3,False
1006,84,2023-07-21,1.3,False
1007,6,2024-11-13,6.9,False
1008,167,2024-05-19,5.0,True
1009,34,2024-01-19,5.1,True
1010,214,2024-09-14,9.7,True
1011,189,2024-06-12,1.3,True
1012,153,2024-03-22,1.2,False
1013,176,2023-08-14,6.0,True
1014,171,2024-11-21,4.9,True
1015,187,2024-05-18,5.6,False
1016,123,2024-10-23,3.6,True
1017,138,2024-11-07,7.9,True
1018,104,2024-01-20,9.5,True
1019,138,2023-09-08,7.0,True
1020,84,2024-10-25,4.1,True
1021,28,2024-11-30,1.1,True
1022,205,2023-03-27,8.5,True
1023,154,2024-03-22,11.6,True
1024,156,2024-02-26,7.8,True
1025,62,2024-06-08,2.7,True
1026,170,2024-11-13,7.9,True
1027,115,2023-06-26,9.0,True
1028,17,2024-11-14,14.7,True
1029,211,2024-03-26,2.7,True
1030,219,2023-02-27,4.2,True
1031,192,2023-12-24,8.4,True
1032,105,2023-04-04,5.2,True
1033,52,2024-10-31,2.3,True
1034,3,2024-06-18,6.6,False
1035,163,2024-09-25,7.4,False
1036,197,2024-02-26,5.3,False
1037,23,2023-10-05,5.8,True
1038,151,2023-10-27,4.1,False
1039,6,2024-10-24,13.9,True
1040,171,2023-04-17,2.6,True
1041,7,2024-09-11,3.3,False
1042,215,2023-10-23,5.0,True
1043,38,2024-02-18,9.2,True
1044,89,2024-04-11,1.7,True
1045,153,2023-02-27,2.0,True
1046,187,2023-04-15,1.2,True
1047,80,2023-04-23,5.1,True
1048,216,2024-06-29,2.3,True
1049,4,2023-02-23,3.8,True
1050,104,2024-03-03,,True
1051,218,2023-03-17,,True
1052,61,2024-06-21,5.8,True
1053,118,2024-11-14,4.0,True
1054,98,2023-10-17,7.9,True
1055,87,2023-05-29,6.9,True
1056,169,2023-11-08,3.1,True
1057,115,2024-04-28,4.4,True
1058,158,2024-05-24,10.3,True
1059,115,2024-03-21,6.5,True
1060,220,2024-02-12,1.9,True
1061,104,2024-03-17,7.8,True
1062,176,2023-06-02,2.3,True
1063,135,2023-05-25,13.3,True
1064,177,2024-10-13,10.1,False
1065,195,2024-02-10,6.1,True
1066,50,2024-08-25,5.5,True
1067,67,2024-03-13,4.3,True
1068,67,2023-11-15,8.0,True
1069,108,2024-02-04,3.8,True
1070,109,2024-04-29,5.8,True
1071,1,2023-05-11,9.1,False
1072,197,2023-11-20,3.3,True
1073,190,2024-05-21,3.2,True
1074,133,2023-03-02,2.1,False
1075,68,2023-02-21,2.4,False
1076,182,2023-04-23,1.4,True
1077,60,2024-02-18,8.3,True
1078,68,2023-06-16,17.6,True
1079,220,2023-11-02,13.4,True
1080,204,2023-04-04,1.6,False
1081,129,2023-06-25,8.2,True
1082,38,2023-01-13,13.4,True
1083,28,2024-07-19,3.6,True
1084,213,2023-11-23,5.3,True
1085,59,2023-05-04,1.2,True
1086,150,2024-01-04,6.0,True
1087,78,2024-10-15,2.4,True
1088,110,2024-07-31,5.7,True
1089,217,2024-09-11,1.7,True
1090,131,2023-10-12,7.2,True
1091,95,2023-09-10,10.1,True
1092,92,2023-08-10,2.9,True
1093,51,2023-08-02,2.2,True
1094,123,2024-10-05,1.1,False
1095,126,2023-04-07,4.1,True
1096,21,2024-08-19,3.3,True
1097,90,2024-10-03,1.7,True
1098,142,2024-08-13,6.8,True
1099,13,2024-03-15,3.6,True
1100,215,2024-08-21,2.3,True
1101,190,2023-01-23,3.4,True
1102,141,2024-07-26,10.5,True
1103,4,2023-12-24,7.6,True
1104,114,2024-11-01,4.5,True
1105,198,2023-03-02,7.6,True
1106,5,2024-10-13,2.2,True
1107,175,2024-02-06,5.1,True
1108,185,2023-03-14,5.5,True
1109,17,2023-12-23,3.6,True
1110,51,2023-01-26,6.7,True
1111,160,2023-02-27,2.9,True
1112,201,2024-01-08,7.1,True
1113,170,2024-07-25,7.3,True
1114,116,2023-03-17,0.6,True
1115,133,2023-07-03,11.4,True
1116,116,2023-10-01,,True
1117,128,2024-01-15,3.2,True
1118,170,2023-01-01,10.2,True
1119,11,2024-03-23,4.0,True
1120,47,2023-12-15,1.8,False
1121,14,2024-11-04,2.3,True
1122,176,2023-07-30,117.7,True
1123,161,2023-12-12,1.3,True
1124,12,2023-02-27,10.9,True
1125,24,2024-10-04,4.8,True
1126,59,2024-08-06,2.1,False
1127,54,2023-09-06,3.3,True
1128,115,2023-11-19,2.4,True
1129,110,2024-08-23,9.1,True
1130,79,2023-07-26,8.3,False
1131,37,2023-06-15,1.5,False
1132,143,2023-06-19,3.7,False
1133,174,2024-05-10,2.7,True
1134,141,2023-05-28,12.2,True
1135,178,2023-03-04,1.9,True
1136,202,2023-04-26,15.2,True
1137,186,2024-11-21,4.8,True
1138,144,2024-09-02,2.2,False
1139,11,2024-10-29,3.1,True
1140,74,2023-07-14,2.8,True
1141,95,2023-11-06,2.0,True
1142,157,2023-12-10,5.3,True
1143,187,2024-01-02,2.1,True
1144,141,2023-01-19,1.1,False
1145,80,2024-02-23,3.8,True
1146,174,2023-01-28,1.4,True
1147,154,2023-07-12,2.9,True
1148,176,2023-07-24,2.6,True
1149,130,2024-04-17,2.7,True
1150,143,2024-09-19,20.1,True
1151,77,2024-05-03,5.2,True
1152,88,2023-11-01,5.9,True
1153,61,2024-01-03,1.4,False
1154,57,2023-12-25,,True
1155,144,2023-04-14,5.8,True
1156,85,2024-11-01,2.4,False
1157,30,2024-10-05,9.4,True
1158,8,2023-06-18,2.1,False
1159,190,2023-03-22,4.1,False
1160,96,2023-04-26,3.3,True
1161,127,2024-03-16,5.6,True
1162,200,2023-01-21,3.2,True
1163,25,2023-03-14,4.1,True
1164,207,2024-03-29,4.2,True
1165,155,2023-04-13,,False
1166,141,2023-02-18,7.0,True
1167,95,2023-01-15,5.9,True
1168,156,2024-05-09,4.7,True
1169,45,2023-09-12,3.7,True
1170,67,2023-07-19,8.7,True
1171,212,2024-03-23,4.2,True
1172,61,2023-04-30,4.0,True
1173,159,2024-01-01,5.3,True
1174,205,2023-12-05,16.2,True
1175,131,2024-04-17,1.9,False
1176,66,2024-03-12,8.5,True
1177,187,2024-04-17,1.3,True
1178,182,2023-05-30,5.8,True
1179,120,2023-04-09,14.9,True
1180,26,2024-01-09,7.0,False
1181,98,2023-02-10,5.6,True
1182,95,2023-11-14,3.3,True
1183,42,2024-03-13,5.1,True
1184,89,2024-07-28,4.2,True
1185,34,2024-04-02,2.9,False
1186,153,2024-11-27,4.0,True
1187,96,2024-01-25,5.7,False
1188,161,2023-11-09,2.9,True
1189,101,2023-06-22,2.8,True
1190,158,2024-04-16,1.9,True
1191,162,2024-07-21,6.5,True
1192,36,2023-08-13,7.3,True
1193,98,2023-02-22,5.8,True
1194,165,2023-01-08,9.7,True
1195,131,2024-03-18,5.3,True
1196,49,2024-04-09,6.5,True
1197,184,2023-03-26,6.1,True
1198,44,2023-01-16,4.6,True
1199,219,2024-04-03,3.4,True
1200,156,2023-10-06,108.6,True
1201,71,2023-10-20,3.6,True
1202,43,2023-07-03,3.1,True
1203,199,2024-05-17,6.7,True
1204,116,2024-06-05,5.9,True
1205,178,2023-02-06,1.9,True
1206,183,2023-03-04,10.9,True
1207,15,2024-01-24,4.6,True
1208,151,2024-02-27,117.5,True
1209,74,2023-04-12,11.4,True
1210,200,2023-04-21,7.7,True
1211,49,2024-04-22,2.0,True
1212,8,2023-11-15,17.2,False
1213,147,2023-03-25,7.9,True
1214,122,2024-03-02,4.9,True
1215,123,2023-02-21,15.1,True
1216,58,2023-06-11,5.5,True
1217,109,2024-05-14,4.9,True
1218,213,2023-06-05,3.1,True
1219,168,2023-02-14,7.4,True
1220,217,2024-11-02,6.9,True
1221,74,2023-06-07,5.0,False
1222,192,2023-12-27,2.8,False
1223,85,2024-07-31,5.4,True
1224,206,2024-11-23,4.7,True
1225,191,2024-07-20,1.9,True
1226,37,2023-08-26,1.8,False
1227,214,2024-08-20,7.4,True
1228,134,2023-01-09,0.8,True
1229,171,2023-08-17,5.7,False
1230,128,2023-05-20,3.5,False
1231,48,2024-01-05,12.4,True
1232,217,2024-09-16,3.5,False
1233,25,2024-06-25,7.9,True
1234,178,2024-11-29,,True
1235,47,2023-04-06,,False
1236,173,2024-06-10,8.3,True
1237,94,2024-05-22,3.6,True
1238,53,2023-11-16,10.0,True
1239,53,2023-03-10,73.1,True
1240,71,2023-03-15,6.1,True
1241,199,2024-10-01,9.4,True
1242,170,2023-07-26,7.9,True
1243,148,2024-03-22,18.9,True
1244,139,2024-10-23,2.9,False
1245,92,2023-12-12,1.9,True
1246,199,2023-05-27,2.5,True
1247,61,2023-12-06,7.9,True
1248,208,2023-06-10,7.0,True
1249,84,2023-05-07,5.3,True
1250,76,2024-07-21,2.3,False
1251,105,2023-08-31,8.5,False
1252,165,2024-04-24,2.1,True
1253,158,2024-05-23,11.1,False
1254,169,2024-01-20,36.6,True
1255,20,2024-01-14,6.4,True
1256,36,2023-05-07,7.4,True
1257,187,2024-01-06,3.5,True
1258,216,2024-06-10,1.4,False
1259,29,2023-05-17,3.2,True
1260,199,2023-06-12,2.3,True
1261,58,2024-04-28,1.8,True
1262,216,2024-11-18,16.5,True
1263,219,2023-10-02,6.0,True
1264,141,2024-08-02,6.5,False
1265,42,2023-05-08,4.0,True
1266,174,2024-02-03,4.4,True
1267,23,2024-10-22,9.7,True
1268,74,2023-11-06,4.8,True
1269,141,2023-12-21,7.2,True
1270,15,2023-04-19,4.3,True
1271,87,2024-01-05,3.9,True
1272,176,2024-02-14,1.8,True
1273,21,2024-11-17,1.2,True
1274,81,2023-05-21,4.1,True
1275,1,2023-09-14,5.2,True
1276,145,2024-03-29,2.0,True
1277,18,2024-10-22,-4.8,True
1278,62,2023-06-16,5.1,True
1279,116,2024-05-01,1.1,True
1280,48,2024-09-07,2.6,True
1281,51,2024-03-19,6.6,True
1282,184,2023-10-26,6.5,False
1283,172,2023-06-14,2.2,False
1284,18,2023-07-21,5.5,True
1285,189,2023-02-06,10.1,True
1286,103,2023-04-17,8.5,True
1287,32,2023-11-03,4.6,True
1288,200,2023-04-09,3.6,True
1289,75,2023-01-08,,True
1290,72,2024-04-29,6.9,True
1291,33,2023-02-19,5.7,True
1292,195,2023-04-09,7.7,True
1293,64,2024-02-21,5.4,True
1294,131,2024-10-07,8.8,True
1295,53,2024-05-22,5.3,True
1296,198,2023-01-23,8.6,True
1297,174,2023-04-28,9.1,True
1298,111,2024-06-02,2.8,False
1299,77,2024-05-27,1.4,True
1300,145,2023-10-01,14.6,False
1301,110,2024-10-26,5.9,False
1302,208,2024-09-13,1.5,True
1303,149,2024-06-04,3.0,True
1304,6,2024-06-07,8.5,True
1305,181,2024-07-03,4.1,True
1306,43,2023-04-14,3.5,True
1307,67,2024-05-05,13.2,True
1308,96,2024-10-19,2.4,True
1309,47,2023-06-07,2.8,True
1310,208,2023-01-11,5.7,True
1311,216,2023-09-10,6.5,True
1312,35,2023-07-08,7.0,True
1313,71,2024-10-26,9.4,True
1314,82,2023-11-09,5.7,True
1315,148,2024-04-07,7.0,True
1316,132,2024-11-18,4.1,True
1317,150,2024-07-06,5.2,True
1318,7,2024-06-08,5.3,False
1319,114,2024-11-09,5.8,True
1320,47,2024-04-27,8.5,True
1321,51,2023-06-12,7.3,False
1322,171,2024-05-23,5.1,True
1323,32,2023-08-14,2.8,False
1324,7,2023-08-20,5.2,True
1325,108,2024-03-27,4.9,True
1326,162,2023-08-09,5.7,True
1327,113,2023-01-18,23.2,True
1328,36,2024-11-30,3.4,False
1329,171,2024-02-04,6.7,True
1330,84,2024-04-14,10.5,True
1331,157,2024-07-20,5.3,True
1332,45,2024-03-20,25.4,False
1333,201,2024-03-03,3.8,True
1334,63,2024-07-08,6.2,True
1335,214,2023-07-26,2.8,False
1336,83,2024-08-02,3.9,True
1337,161,2024-05-21,5.9,True
1338,111,2023-05-08,9.0,True
1339,17,2023-04-13,6.2,True
1340,22,2024-09-07,12.0,True
1341,90,2024-09-18,4.6,True
1342,43,2024-11-26,3.9,False
1343,134,2023-03-12,32.9,True
1344,31,2024-09-18,6.5,True
1345,130,2024-08-27,3.0,True
1346,46,2024-06-21,3.0,True
1347,40,2023-12-15,2.6,True
1348,81,2023-12-22,9.5,True
1349,129,2023-10-28,3.8,True
1350,88,2023-01-21,5.4,False
1351,77,2023-12-17,4.7,True
1352,75,2023-06-16,8.3,True
1353,75,2023-05-21,2.7,True
1354,89,2023-02-09,2.3,True
1355,184,2023-11-17,5.8,True
1356,128,2023-02-03,7.5,False
1357,93,2024-08-17,6.3,True
1358,165,2024-09-14,2.8,True
1359,117,2024-07-14,8.0,True
1360,209,2023-07-30,2.9,True
1361,124,2023-04-25,3.4,True
1362,48,2023-12-20,2.6,True
1363,124,2024-04-16,12.3,True
1364,171,2023-01-15,7.7,True
1365,47,2024-08-22,7.6,True
1366,45,2023-11-03,11.9,True
1367,132,2024-07-27,35.5,True
1368,195,2023-02-24,1.5,True
1369,74,2023-10-25,3.0,True
1370,112,2023-11-17,3.2,True
1371,145,2023-02-03,2.7,True
1372,146,2024-05-10,2.3,True
1373,33,2024-10-13,4.0,True
1374,87,2024-01-14,2.1,True
1375,219,2023-10-05,6.3,False
1376,196,2024-03-21,5.1,False
1377,170,2023-09-10,6.9,False
1378,6,2023-09-09,7.1,True
1379,92,2024-06-15,7.6,True
1380,12,2024-02-18,3.8,True
1381,67,2023-07-04,21.9,True
1382,191,2023-10-13,5.8,False
1383,86,2024-08-07,1.3,True
1384,38,2024-01-06,2.5,True
1385,159,2023-02-23,1.5,False
1386,167,2024-08-22,5.0,True
1387,145,2024-06-02,4.5,True
1388,178,2023-07-06,3.6,True
1389,155,2024-11-07,,True
1390,140,2024-10-28,7.3,False
1391,196,2024-11-28,8.2,True
1392,72,2023-09-22,2.6,True
1393,101,2024-10-08,2.5,True
1394,124,2024-07-18,5.1,False
1395,148,2024-09-01,5.6,False
1396,105,2024-01-18,1.4,False
1397,98,2023-07-15,4.4,False
1398,37,2023-06-08,5.0,True
1399,141,2024-11-07,4.3,True
1400,28,2023-12-18,2.8,False
1401,105,2024-10-11,3.4,True
1402,90,2024-01-24,4.4,True
1403,171,2024-01-10,5.3,True
1404,105,2023-02-21,7.6,True
1405,2,2023-10-09,10.6,True
1406,112,2024-01-25,4.0,False
1407,48,2023-03-18,3.6,True
1408,84,2023-04-24,6.7,True
1409,66,2024-02-18,7.6,True
1410,37,2023-06-23,,True
1411,208,2024-05-05,8.6,True
1412,56,2023-11-19,9.8,True
1413,112,2023-10-10,12.2,True
1414,183,2023-03-24,17.2,True
1415,81,2023-10-12,2.7,True
1416,207,2024-01-15,5.0,True
1417,89,2024-02-06,5.0,True
1418,209,2023-07-09,4.6,True
1419,100,2023-01-20,3.1,True
1420,4,2024-10-16,1.8,True
1421,191,2024-11-01,5.3,False
1422,191,2024-09-24,2.9,True
1423,212,2023-07-22,5.3,True
1424,28,2024-02-26,2.8,True
1425,186,2023-04-09,2.3,True
1426,76,2024-09-25,5.8,True
1427,186,2023-01-04,5.5,True
1428,212,2023-11-26,7.4,True
1429,44,2024-08-22,22.9,True
1430,82,2024-05-22,,False
1431,60,2024-08-27,7.0,True
1432,68,2023-12-14,2.3,False
1433,132,2023-03-08,2.0,False
1434,91,2023-01-06,15.0,True
1435,145,2023-04-17,2.6,True
1436,149,2023-02-10,2.4,True
1437,45,2023-11-10,4.8,True
1438,10,2023-02-05,4.6,True
1439,165,2023-05-10,2.6,True
1440,40,2023-10-21,,True
1441,44,2024-05-30,11.7,True
1442,133,2024-04-16,2.8,True
1443,58,2023-02-10,1.9,True
1444,42,2024-09-24,9.6,False
1445,68,2024-01-20,7.0,True
1446,115,2023-09-02,3.2,True
1447,187,2023-09-25,1.6,True
1448,218,2024-08-16,2.9,False
1449,162,2023-11-22,4.8,True
1450,198,2023-06-22,11.2,True
1451,117,2023-10-25,2.4,False
1452,90,2023-02-17,4.7,True
1453,181,2023-04-18,7.9,True
1454,67,2023-08-09,0.9,True
1455,179,2023-06-04,10.2,True
1456,220,2023-09-02,2.2,True
1457,86,2023-02-15,6.2,True
1458,140,2024-03-03,5.9,True
1459,172,2023-03-22,,True
1460,173,2023-06-01,7.3,True
1461,46,2024-11-15,0.9,False
1462,212,2023-01-05,2.9,True
1463,111,2023-07-15,5.5,True
1464,10,2023-12-17,4.3,True
1465,27,2023-08-03,6.9,True
1466,161,2023-08-13,8.6,True
1467,94,2023-03-30,7.6,True
1468,24,2023-10-24,4.3,True
1469,115,2024-06-12,1.4,True
1470,132,2024-02-16,3.6,True
1471,18,2024-10-08,6.6,True
1472,78,2024-05-04,2.3,True
1473,102,2024-07-06,7.7,True
1474,172,2023-10-30,9.4,True
1475,144,2024-03-04,5.4,True
1476,20,2024-02-09,0.6,True
1477,136,2024-07-23,2.0,True
1478,199,2023-12-17,18.5,True
1479,12,2023-10-10,3.4,False
1480,218,2023-02-19,1.2,True
1481,21,2024-08-24,11.8,True
1482,137,2023-11-01,5.0,True
1483,78,2024-07-12,61.1,True
1484,161,2024-04-19,6.0,True
1485,186,2023-01-02,6.8,True
1486,188,2024-03-31,6.4,True
1487,192,2023-12-08,8.1,True
1488,180,2023-06-17,24.4,True
1489,69,2023-07-05,9.8,True
1490,103,2024-03-22,1.6,True
1491,159,2023-03-02,6.8,True
1492,38,2024-02-29,11.0,True
1493,128,2024-08-15,11.5,True
1494,117,2023-03-02,3.7,True
1495,217,2023-01-06,11.2,True
1496,11,2023-02-12,9.5,True
1497,21,2024-05-26,30.0,False
1498,7,2024-08-16,2.9,True
1499,121,2024-11-22,3.5,True
1500,122,2023-01-21,4.0,True
1501,131,2023-12-04,3.5,True
1502,54,2023-02-03,2.7,True
1503,68,2023-09-17,0.7,True
1504,92,2023-08-04,3.7,True
1505,11,2024-02-29,6.4,True
1506,166,2024-09-28,3.5,True
1507,12,2024-07-17,19.2,True
1508,147,2023-02-14,5.0,True
1509,100,2023-06-18,12.2,True
1510,220,2023-07-12,5.9,False
1511,153,2023-06-25,8.8,True
1512,105,2023-09-05,6.0,True
1513,155,2024-03-01,12.9,True
1514,26,2024-06-01,5.2,True
1515,40,2024-10-19,7.0,True
1516,110,2024-05-07,6.4,True
1517,189,2023-07-28,4.0,True
1518,181,2023-05-09,6.6,True
1519,83,2023-09-21,23.7,True
1520,63,2024-07-13,4.1,False
1521,213,2024-11-26,6.6,False
1522,125,2023-10-02,11.9,True
1523,26,2023-05-04,11.0,True
1524,50,2023-01-04,5.0,False
1525,185,2023-02-23,0.9,True
1526,198,2024-03-21,7.1,True
1527,200,2024-02-17,1.0,False
1528,2,2024-03-26,13.9,True
1529,181,2023-01-17,5.6,False
1530,25,2023-11-02,10.0,True
1531,178,2023-05-07,2.6,False
1532,194,2023-08-24,1.7,True
1533,80,2024-03-11,5.9,True
1534,43,2023-07-13,4.8,True
1535,157,2024-04-06,3.5,True
1536,16,2023-07-22,5.3,True
1537,128,2023-12-24,34.4,False
1538,73,2023-11-18,8.9,False
1539,94,2023-09-26,,False
1540,182,2023-03-30,8.9,True
1541,219,2024-02-08,14.0,True
1542,89,2024-11-24,4.3,True
1543,64,2024-03-26,1.2,True
1544,184,2024-06-06,4.3,True
1545,91,2024-07-16,8.7,True
1546,44,2023-01-27,2.5,True
1547,199,2024-07-08,4.4,True
1548,219,2023-06-19,3.1,True
1549,64,2024-04-10,14.2,True
1550,35,2024-11-19,,True
1551,34,2024-09-17,7.8,True
1552,132,2023-10-18,7.7,False
1553,69,2024-08-09,4.8,True
1554,138,2024-03-09,,False
1555,168,2023-04-04,2.2,False
1556,2,2023-06-17,1.1,True
1557,190,2024-10-31,5.5,True
1558,7,2024-10-02,6.2,True
1559,26,2024-09-16,11.5,True
1560,160,2023-09-26,14.9,True
1561,137,2023-08-13,14.9,True
1562,216,2024-07-18,2.5,False
1563,125,2023-01-15,3.9,True
1564,92,2024-09-20,,True
1565,148,2024-02-27,29.1,False
1566,168,2024-03-18,14.0,False
1567,148,2023-11-03,10.8,True
1568,82,2024-11-16,3.8,True
1569,212,2024-06-08,2.7,False
1570,67,2023-02-07,8.6,True
1571,77,2024-01-03,2.3,False
1572,62,2024-08-24,4.2,True
1573,66,2023-02-23,4.6,True
1574,47,2024-05-30,15.1,True
1575,128,2023-06-21,3.9,True
1576,161,2023-12-21,0.9,True
1577,95,2024-09-09,7.1,True
1578,204,2023-12-11,3.0,True
1579,105,2023-01-27,5.1,True
1580,103,2023-01-15,4.7,True
1581,16,2024-05-30,4.1,True
1582,199,2024-10-13,8.6,True
1583,33,2023-07-24,1.7,True
1584,37,2024-10-16,3.4,True
1585,206,2023-11-13,8.0,True
1586,115,2023-02-11,3.2,True
1587,16,2024-01-07,1.6,True
1588,98,2024-11-12,7.9,True
1589,130,2023-06-25,10.9,False
1590,3,2024-11-03,4.8,False
1591,167,2024-04-01,1.3,True
1592,148,2023-10-05,8.1,True
1593,3,2024-04-30,1.5,True
1594,137,2023-10-08,6.1,True
1595,50,2023-03-01,2.7,True
1596,162,2024-09-01,2.2,True
1597,83,2023-09-19,3.6,False
1598,45,2024-02-01,4.4,False
1599,112,2024-06-05,3.2,True
1600,98,2023-02-28,7.5,True
1601,76,2024-05-20,3.6,True
1602,194,2023-09-13,9.8,True
1603,143,2024-01-17,6.0,True
1604,108,2023-11-16,3.0,True
1605,50,2024-06-28,2.7,True
1606,126,2023-05-12,,True
1607,6,2023-03-17,6.1,True
1608,195,2023-10-15,3.9,True
1609,1,2023-03-24,0.9,True
1610,154,2023-06-19,3.4,True
1611,77,2024-04-05,2.6,True
1612,159,2024-07-27,14.9,True
1613,80,2024-04-30,1.5,True
1614,6,2023-08-11,1.8,True
1615,209,2024-07-24,10.8,True
1616,169,2023-10-12,12.8,True
